file source,DatasetID,MicroplasticID,Scientist,Photo,Colour,SizeMM,Type,FTIR_Plastic,"FTIR_Plastic_Probability score >0,4",FTIR_Polymer,"FTIR_Polymer_Probability score >0,4",FTIR_Polymer_full,FTIR_Polymer_standardised,Match FTIR %,FTIR_MethodUsed,Info
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6448,086_6448_3,anna noichl; magdalena kraml,"win_20230217_14_23_22_pro,jpg",brown,25.672,filaments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6448,086_6448_4,anna noichl; magdalena kraml,"win_20230217_14_26_44_pro,jpg",white,1.343,films,yes,yes,polyethylene,pe,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_1,anna noichl; magdalena kraml,"win_20230124_16_39_17_pro,jpg",white,2.362,fragments,no,yes,na,ps,polystyrene,polystyrene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_2,anna noichl; magdalena kraml,"win_20230124_16_40_49_pro,jpg",white,2.582,fragments,no,yes,na,pe,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_3,anna noichl; magdalena kraml,"win_20230124_16_45_58_pro,jpg",white,2.124,fragments,no,yes,na,ps,polystyrene,polystyrene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_4,anna noichl; magdalena kraml,"win_20230124_16_50_46_pro,jpg",white,3.169,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_5,anna noichl; magdalena kraml,"win_20230124_16_56_00_pro,jpg",brown,2.13,fragments,no,yes,na,epdm,ethyleen-propyleen-dieen-monomeer,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_6,anna noichl; magdalena kraml,"win_20230124_17_01_15_pro,jpg",yellow,2.259,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_7,anna noichl; magdalena kraml,"win_20230124_17_07_12_pro,jpg",black,2.664,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_8,anna noichl; magdalena kraml,"win_20230130_13_56_50_pro,jpg",yellow,2.587,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_9,anna noichl; magdalena kraml,"win_20230130_14_01_49_pro,jpg",white,0.878,films,no,yes,na,epdm,ethyleen-propyleen-dieen-monomeer,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_10,anna noichl; magdalena kraml,"win_20230130_14_06_34_pro,jpg",white,0.902,fragments,no,yes,na,epdm,ethyleen-propyleen-dieen-monomeer,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_autumn2022.xlsx,at_6536,086_6536_11,anna noichl; magdalena kraml,"win_20230130_14_13_55_pro,jpg",brown,0.753,fragments,yes,yes,polyethylene,pe,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_1,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_03_59_pro.jpg,yellow,8.6045,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_2,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_09_56_pro.jpg,yellow,7.2775,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_3,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_13_09_pro.jpg,yellow,7.083,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_4,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_17_19_pro.jpg,yellow,5.319,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_5,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_20_52_pro.jpg,orange,4.1935,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_6,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_24_44_pro.jpg,yellow,4.2955,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_7,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_28_38_pro.jpg,yellow,2.755,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_8,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_35_49_pro.jpg,white,4.7205,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_9,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_39_04_pro.jpg,brown,3.1305,films,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_10,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_43_37_pro.jpg,brown,1.92,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_11,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_47_16_pro.jpg,brown,1.784,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_12,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_51_03_pro.jpg,grey,2.391,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_13,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_12_56_18_pro.jpg,grey,2.0745,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_14,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_13_01_27_pro.jpg,white,2.2135,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_15,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_13_04_47_pro.jpg,white,5.4955,filaments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6701,086_6701_16,gudrun obersteiner; anna noichl; magdalena kraml,win_20240118_13_10_55_pro.jpg,white,18.601,filaments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6703,na,gudrun obersteiner; anna noichl; magdalena kraml,na,na,na,na,na,na,na,na,na,na,na,ParticleAnalysisProtocol_Austria,no particles found; group c data rejected
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_1,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_17_25_pro.jpg,yellow,5.321,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_2,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_21_01_pro.jpg,yellow,2.903,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_3,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_25_33_pro.jpg,brown,3.789,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_4,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_30_08_pro.jpg,yellow,2.216,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_5,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_33_36_pro.jpg,grey,3.903,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_6,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_37_09_pro.jpg,yellow,2.083,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_7,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_41_14_pro.jpg,grey,3.384,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_8,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_44_46_pro.jpg,white,1.922,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_9,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_50_29_pro.jpg,yellow,1.79,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_10,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_54_01_pro.jpg,grey,1.776,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_11,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_14_59_45_pro.jpg,white,2.158,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_12,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_15_03_32_pro.jpg,brown,4.395,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_13,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_15_07_59_pro.jpg,grey,2.286,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_14,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_15_11_40_pro.jpg,yellow,1.42,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_15,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_15_16_01_pro.jpg,white,1.931,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6718,086_6718_16,gudrun obersteiner; anna noichl; magdalena kraml,win_20230818_15_20_05_pro.jpg,yellow,1.278,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_1,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_13_10_pro.jpg,brown,3.193,fragments,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_2,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_16_14_pro.jpg,white,3.535,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_3,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_20_09_pro.jpg,white,2.343,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_4,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_23_37_pro.jpg,yellow,3.409,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_5,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_26_49_pro.jpg,yellow,6.951,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_6,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_30_23_pro.jpg,grey,3.334,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_7,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_33_26_pro.jpg,yellow,3.236,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6719,086_6719_8,gudrun obersteiner; anna noichl; magdalena kraml,win_20230912_16_37_10_pro.jpg,black,1.445,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_1,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_15_12_pro.jpg,white,4.319,pellets,yes,na,polypropylene,na,polypropylene,polypropylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_2,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_19_24_pro.jpg,white,2.884,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_3,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_23_01_pro.jpg,white,3.165,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_4,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_25_59_pro.jpg,white,3.184,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_5,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_29_46_pro.jpg,white,4.407,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_6,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_33_11_pro.jpg,white,2.526,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_7,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_36_54_pro.jpg,white,2.986,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_8,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_40_15_pro.jpg,yellow,2.745,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_9,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_43_28_pro.jpg,yellow,6.995,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_10,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_47_20_pro.jpg,grey,3.606,fragments,yes,na,polystyrene,na,polystyrene,polystyrene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_11,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_50_52_pro.jpg,black,3.801,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_12,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_54_28_pro.jpg,white,4.679,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_13,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_11_57_51_pro.jpg,yellow,4.126,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_14,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_01_19_pro.jpg,black,4.425,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_15,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_04_52_pro.jpg,white,3.735,pellets,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_16,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_08_43_pro.jpg,white,4.059,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_17,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_11_59_pro.jpg,grey,4.171,fragments,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_18,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_15_48_pro.jpg,white,3.654,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_19,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_20_31_pro.jpg,black,12.138,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_20,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_12_25_33_pro.jpg,yellow,4.876,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_21,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_13_38_09_pro.jpg,grey,4.856,fragments,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6741,086_6741_22,gudrun obersteiner; anna noichl; magdalena kraml,win_20230823_13_41_54_pro.jpg,yellow,4.478,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
